Time,current_position_1,current_position_2,current_position_3,controller_1,controller_2,controller_3,error_position_1,error_position_2,error_position_3
0.84,0.0197679594046304,-0.00268736641318453,0.00662017799913883,-0.0229068137852882,-0.000386761770284997,0,-0.0197679594046304,0.00268736641318453,0.793379822000861
0.88,0.0220356659302506,-0.00303995504606595,0.00661062262952328,-0.0260849496710834,-0.00395238683061225,0,-0.0220356659302506,0.00303995504606595,0.793389377370477
0.92,0.0241614241259816,-0.00360851804982962,0.00726847164332867,-0.025914711807067,-0.00580569972382668,0,-0.0241614241259816,0.00360851804982962,0.792731528356671
0.96,0.0265211271903285,-0.00391545469740704,0.00794246979057789,-0.0286615023956769,-0.00397349374756044,0,-0.0265211271903285,0.00391545469740704,0.792057530209422
1,0.031762397781852,-0.00456920801951011,0.00894728116691113,-0.0524228093404913,-0.00684395104473892,0,-0.031762397781852,0.00456920801951011,0.791052718833089
1.04,0.0331204902361664,-0.00519244337690713,0.00939982198178768,-0.0239057350887132,-0.00687349886844137,0,-0.0331204902361664,0.00519244337690713,0.790600178018212
1.08,0.0340362428505123,-0.0057225361664265,0.00983165390789509,-0.02102072831516,-0.00639735161192049,0,-0.0340362428505123,0.0057225361664265,0.790168346092105
1.12,0.0350463733914257,-0.00601303411750249,0.0100181829184294,-0.0222006874664824,-0.00472803457635848,0,-0.0350463733914257,0.00601303411750249,0.789981817081571
1.16,0.0360023443436524,-0.00651859243861007,0.0110112112015486,-0.0222469716790051,-0.0065552367482734,0,-0.0360023443436524,0.00651859243861007,0.788988788798451
1.2,0.0367573960138307,-0.00711852577652791,0.0126496199518442,-0.0211141024204015,-0.00751605989439467,-0.0011143140658727,-0.0367573960138307,0.00711852577652791,0.787350380048156
1.24,0.0374740202374761,-0.00831807117291361,0.0145900193601847,-0.0211860610528904,-0.0125072055430109,-0.00352971959039566,-0.0374740202374761,0.00831807117291361,0.785409980639815
1.28,0.0373922072177993,-0.0095612164919737,0.0159208681434393,-0.0152400045605782,-0.0133480992330388,0,-0.0373922072177993,0.0095612164919737,0.784079131856561
1.32,0.0389451480145685,-0.0119780238784018,0.0223548319190741,-0.0281966189170659,-0.0231364101258539,-0.0507769495815047,-0.0389451480145685,0.0119780238784018,0.777645168080926
1.36,0.0396619628226734,-0.0133042168135524,0.0269751530140638,-0.0222902902213557,-0.0155112349630899,-0.0333953929863852,-0.0396619628226734,0.0133042168135524,0.773024846985936
1.4,0.0410489413863232,-0.0172776265919697,0.0390993971377611,-0.0279506337390471,-0.0369813336325842,-0.112950695641341,-0.0410489413863232,0.0172776265919697,0.760900602862239
1.44,0.0423411282853957,-0.0204679594118616,0.0494361538439989,-0.0278386688971192,-0.0324189448247839,-0.0987223986141375,-0.0423411282853957,0.0204679594118616,0.750563846156001
1.48,0.0431563163291684,-0.0238131422930621,0.06186200119555,-0.0246719349564507,-0.0349593293559028,-0.124325101050735,-0.0431563163291684,0.0238131422930621,0.73813799880445
1.52,0.0454400220724261,-0.0291363177450832,0.0845213253051043,-0.0366856126325492,-0.0519711701024521,-0.236513254687934,-0.0454400220724261,0.0291363177450832,0.715478674694896
1.56,0.0468278662622685,-0.0336625856663776,0.103543015196919,-0.0306126687020162,-0.0478631434260091,-0.208216800107062,-0.0468278662622685,0.0336625856663776,0.696456984803081
1.6,0.0484131421354454,-0.0385313094651298,0.126591430976987,-0.0328211724088212,-0.0524463771977766,-0.258615352910012,-0.0484131421354454,0.0385313094651298,0.673408569023013
1.64,0.0505603658195684,-0.0454716444707991,0.16058680601418,-0.0379914967488358,-0.070836657870853,-0.383735815861822,-0.0505603658195684,0.0454716444707991,0.63941319398582
1.68,0.0516822007503812,-0.0509304148776865,0.191425325348973,-0.0308509358029742,-0.0619993748316852,-0.366307692117244,-0.0516822007503812,0.0509304148776865,0.608574674651027
1.72,0.0529391351619338,-0.0563437299366957,0.224121840670705,-0.0324703200746447,-0.0639256465759576,-0.400018760298192,-0.0529391351619338,0.0563437299366957,0.575878159329295
1.76,0.054673859984354,-0.0620873395064356,0.258562715724111,-0.0368535163554429,-0.0688129866942077,-0.433531038822979,-0.054673859984354,0.0620873395064356,0.541437284275889
1.8,0.0562066794303298,-0.068916131008199,0.302715005353093,-0.03606170153047,-0.0798075424641016,-0.551638454824686,-0.0562066794303298,0.068916131008199,0.497284994646907
1.84,0.0571897611749401,-0.0744810578441316,0.334485562518239,-0.0324443148269324,-0.0726923604667603,-0.442711838779599,-0.0571897611749401,0.0744810578441316,0.465514437481761
1.88,0.0582857165263832,-0.0809270977112489,0.373321803286672,-0.0338436285411064,-0.0820280862631801,-0.531855766321718,-0.0582857165263832,0.0809270977112489,0.426678196713328
