Time,current_position_1,current_position_2,current_position_3,controller_1,controller_2,controller_3,error_position_1,error_position_2,error_position_3
64.48,-0.614580233228998,1.36617409695136,0.68411672487855,-0.0436843612156608,-0.0542322117895882,-0.335060841396451,0.614580233228998,-0.0661740969513647,0.31588327512145
64.52,-0.585581099929349,1.36377710295246,0.69979066029191,-0.028060289479739,-0.0493905650693298,-0.365867097698152,0.585581099929349,-0.0637771029524568,0.30020933970809
64.56,-0.556720129455793,1.36168118917535,0.716633919626474,-0.0187232846858738,-0.0509378554279001,-0.385381547898054,0.556720129455793,-0.0616811891753499,0.283366080373526
64.6,-0.53351584270924,1.35984419991223,0.730528358370066,-0.052980138198678,-0.0522683559558844,-0.362273829199374,0.53351584270924,-0.0598441999122274,0.269471641629934
64.64,-0.503917599785878,1.35725319240442,0.74971092119813,0.0057467986113067,-0.045696504517436,-0.424207408174872,0.503917599785878,-0.0572531924044184,0.25028907880187
64.68,-0.476576800202046,1.35521248742745,0.768147949129343,-0.00125554180120097,-0.0491219978928009,-0.42546999501437,0.476576800202046,-0.0552124874274549,0.231852050870657
64.72,-0.450492048301629,1.35246410731106,0.78509259596467,-0.00119515226705269,-0.0428255072753792,-0.418554803371429,0.450492048301629,-0.0524641073110621,0.21490740403533
64.76,-0.425045537116516,1.34942612096227,0.800888899713755,0.00329566274561166,-0.039543194207512,-0.414539709575474,0.425045537116516,-0.0494261209622728,0.199111100286245
64.8,-0.400934183201226,1.34715828038483,0.814073387533426,0.00207643371381783,-0.0445110035035581,-0.394615571990609,0.400934183201226,-0.0471582803848301,0.185926612466574
64.84,-0.38269990242608,1.34459846104422,0.822831634432077,-0.0355097708936053,-0.0413915516043383,-0.354360433004796,0.38269990242608,-0.0445984610442212,0.177168365567923
64.88,-0.361488631603502,1.34176969486857,0.831946615129709,-0.00546323701368795,-0.0383321407933122,-0.362130924612284,0.361488631603502,-0.0417696948685653,0.168053384870291
64.92,-0.341066430987201,1.33851763553948,0.839839700609446,-0.00393536057744731,-0.0339401578006634,-0.353522408403456,0.341066430987201,-0.0385176355394761,0.160160299390554
64.96,-0.3217225170007,1.33552890256173,0.848031166940928,-0.00496707756832027,-0.0347966475157371,-0.360281629487872,0.3217225170007,-0.0355289025617325,0.151968833059072
65,-0.307480155459773,1.33291805953755,0.854268971830606,-0.0381752213277609,-0.0366575427629206,-0.343559979848564,0.307480155459773,-0.0329180595375531,0.145731028169394
65.04,-0.290888028486294,1.33016035918985,0.862167481333017,-0.0145300901051507,-0.0345188688164955,-0.36382481867075,0.290888028486294,-0.0301603591898512,0.137832518666983
65.08,-0.274580802580191,1.32744353411896,0.870657149702311,-0.0107257338049975,-0.0337990240825668,-0.373705576486886,0.274580802580191,-0.0274435341189558,0.129342850297689
65.12,-0.259208133821159,1.32475835358881,0.879727605730295,-0.0121350065095733,-0.0330171729943786,-0.383789995387197,0.259208133821159,-0.0247583535888114,0.120272394269705
65.16,-0.245023040560013,1.32187066276101,0.889431659132242,-0.015886201706908,-0.0303927861380077,-0.394737451039255,0.245023040560013,-0.0218706627610099,0.110568340867758
65.2,-0.234119451547962,1.3198613952011,0.896968964487314,-0.0366260940514197,-0.0362209949487822,-0.376617486566305,0.234119451547962,-0.0198613952011037,0.103031035512686
65.24,-0.221046776713871,1.31729083996775,0.906178060919046,-0.015597119355579,-0.0310228380949829,-0.397733883477747,0.221046776713871,-0.0172908399677496,0.0938219390809536
65.28,-0.208043639226933,1.31509324585662,0.914583865553141,-0.011359488017878,-0.032975590547189,-0.393716223940253,0.208043639226933,-0.0150932458566249,0.0854161344468594
65.32,-0.195955672555394,1.31334757688823,0.921820346266031,-0.0138041697432118,-0.035696948022012,-0.385470392815769,0.195955672555394,-0.0133475768882292,0.0781796537339687
65.36,-0.184250609580218,1.31136815295219,0.928603414446115,-0.0123858336209762,-0.0331787113440382,-0.384171442270279,0.184250609580218,-0.011368152952189,0.0713965855538845
65.4,-0.175381441836996,1.31061353431576,0.932674054056406,-0.0304758819825004,-0.0420856399424403,-0.358939683206379,0.175381441836996,-0.0106135343157581,0.067325945943594
65.44,-0.165429292011599,1.30868721575747,0.937828008085489,-0.0187234193196944,-0.0325485901738207,-0.372215152516961,0.165429292011599,-0.00868721575746911,0.0621719919145107
65.48,-0.155377183974484,1.30718208939368,0.942701105028391,-0.0142837481009959,-0.0351228555185884,-0.371718786142767,0.155377183974484,-0.00718208939368248,0.0572988949716091
65.52,-0.145769227538791,1.30579316368411,0.946812633424997,-0.014082456905333,-0.0354531543201703,-0.366044267088175,0.145769227538791,-0.0057931636841122,0.0531873665750027
65.56,-0.136887014799331,1.30487507814,0.950847987085581,-0.0162641879863703,-0.0386288076708151,-0.367193821825087,0.136887014799331,-0.00487507813999821,0.0491520129144192
65.6,-0.128092544197501,1.3033570877959,0.955946449190378,-0.0136782398074665,-0.0335320756895386,-0.380275833293796,0.128092544197501,-0.0033570877958955,0.0440535508096218
65.64,-0.121703175991304,1.30260395983733,0.959468368440866,0.2,0.2,-0.36618325727433,-0.0782968240086957,0.797396040162675,0.0405316315591335
65.68,-0.113595741401851,1.30177284523889,0.96418697014451,0.0667115261295761,0.2,-0.380428319394588,-0.086404258598149,0.798227154761107,0.0358130298554897
65.72,-0.105793530689019,1.3007400261568,0.969050649553537,0.0677160398572484,0.2,-0.384239310093224,-0.0942064693109814,0.7992599738432,0.0309493504464626
65.76,-0.100078439986554,1.30130170911602,0.974464658647776,0.0545370889990955,0.2,-0.392387712791562,-0.0999215600134457,0.798698290883977,0.0255353413522243
65.8,-0.0956219957992174,1.30269992393293,0.977472428232431,0.0470796609306018,0.2,-0.36977813180536,-0.104378004200783,0.797300076067071,0.0225275717675686
