Time,current_position_1,current_position_2,current_position_3,controller_1,controller_2,controller_3,error_position_1,error_position_2,error_position_3
4.4,0.0754130051877922,-0.150194175129074,0.913178728893399,-0.0393586897411981,-0.077769574568633,-0.418259248736501,-0.0754130051877922,0.150194175129074,-0.113178728893399
4.44,0.0749722733956499,-0.149596710441166,0.914345072582364,-0.040340504994513,-0.0746672826679941,-0.421201432228833,-0.0749722733956499,0.149596710441166,-0.114345072582364
4.48,0.0745224127223855,-0.149382791944904,0.914591239765286,-0.0402420386635833,-0.0777575051277147,-0.412351440905035,-0.0745224127223855,0.149382791944904,-0.114591239765286
4.52,0.0738717046636193,-0.149056919935692,0.915205048397183,-0.038624444874258,-0.0770862705607947,-0.41656394219026,-0.0738717046636193,0.149056919935692,-0.115205048397183
4.56,0.073064900574781,-0.14851761672472,0.915452824905515,-0.0372787464225091,-0.075567929103082,-0.413257919305563,-0.073064900574781,0.14851761672472,-0.115452824905515
4.6,0.0721341709267675,-0.147991253021714,0.915841685608029,-0.0361231426706392,-0.0757514651650704,-0.415094097248465,-0.0721341709267675,0.147991253021714,-0.115841685608029
4.64,0.0715889638796454,-0.147671769926305,0.916691171005368,-0.0389407477003288,-0.0774712589899272,-0.420356770266592,-0.0715889638796454,0.147671769926305,-0.116691171005368
4.68,0.0708457942006741,-0.147073201385204,0.917180405929685,-0.0373019380176313,-0.0754340342706551,-0.417232265340537,-0.0708457942006741,0.147073201385204,-0.117180405929685
4.72,0.0696026189857877,-0.146392942844391,0.917201207950711,-0.0331963180007144,-0.0748434022592538,-0.412792698130012,-0.0696026189857877,0.146392942844391,-0.117201207950711
4.76,0.0689999890923967,-0.145840437485668,0.916809665039182,-0.0378985611925454,-0.0758733348671272,-0.408707879764587,-0.0689999890923967,0.145840437485668,-0.116809665039182
4.8,0.068401668824372,-0.145027213735713,0.917030500248075,-0.0378295552537677,-0.0738843383078792,-0.415175697903335,-0.068401668824372,0.145027213735713,-0.117030500248074
4.84,0.0677584729363409,-0.144496808043992,0.916990982368588,-0.0373725130861554,-0.0760833658954183,-0.412786469080299,-0.0677584729363409,0.144496808043992,-0.116990982368588
4.88,0.0669442890399844,-0.143941090333504,0.916641579940915,-0.0358999464110458,-0.075960232286557,-0.409746904349327,-0.0669442890399844,0.143941090333504,-0.116641579940915
